setname,family,day,R,naive_R,risk_bps,mins,or_ratio,ambiguous,cost_risk,gross_R,grade,year
ORB OR15 R3,ORB,2021-02-11,-1.1230568207959455,-1.1230568207959455,5.417551520952611,57.0,0.5073939671827552,False,12.305682079594536,-1.0000000000000002,B,2021
ORB OR15 R3,ORB,2021-02-12,-1.073940494915704,-1.073940494915704,9.016259188239124,15.0,0.720591744978669,False,7.394049491570426,-0.9999999999999998,B,2021
ORB OR15 R3,ORB,2021-02-12,-1.100981037312695,-1.100981037312695,6.60189956855252,28.0,0.720591744978669,False,10.098103731269495,-1.0,B,2021
ORB OR15 R3,ORB,2021-02-16,-1.0557659236722032,-1.0557659236722032,11.954731900172384,15.0,0.6933778971818165,False,5.576592367220328,-1.0,B,2021
ORB OR15 R3,ORB,2021-02-16,-1.0963957011375882,-1.0963957011375882,6.915937731653771,33.0,0.6933778971818165,False,9.639570113758824,-1.0,B,2021
ORB OR15 R3,ORB,2021-02-17,-1.0395792826076422,-1.0395792826076422,16.84382896161796,16.0,0.8575364954220211,False,3.957928260764226,-1.0,A,2021
ORB OR15 R3,ORB,2021-02-17,-2.7315310090010554,-2.7315310090010554,9.335218385272425,42.0,0.8575364954220211,False,7.141414792378334,-2.660116861077272,B,2021
ORB OR15 R3,ORB,2021-02-18,-1.0595802460781996,-1.0595802460781996,11.189390956721807,16.0,0.6798410134583133,False,5.9580246078199615,-1.0,B,2021
ORB OR15 R3,ORB,2021-02-18,-1.1171671562192789,-1.1171671562192789,9.6919955177322,24.0,0.6798410134583133,False,6.8785284253067625,-1.0483818719662112,B,2021
ORB OR15 R3,ORB,2021-02-19,-1.0624438599567432,-1.0624438599567432,10.676256514707566,16.0,0.7883025353592786,False,6.244385995674322,-1.0,B,2021
ORB OR15 R3,ORB,2021-02-19,-1.068160080029805,-1.068160080029805,9.780896184029535,23.0,0.7883025353592786,False,6.816008002980493,-1.0,B,2021
ORB OR15 R3,ORB,2021-02-22,-1.039970762760687,-1.039970762760687,16.678857760562053,17.0,0.9878025882883799,False,3.997076276068686,-1.0,A,2021
ORB OR15 R3,ORB,2021-02-22,-1.0626387909658206,-1.0626387909658206,10.643032159264342,42.0,0.9878025882883799,False,6.263879096582073,-0.9999999999999999,B,2021
ORB OR15 R3,ORB,2021-02-23,-1.0302544427265277,-1.0302544427265277,22.03533123028308,15.0,2.9527364367046496,False,3.0254442726527704,-1.0,A+,2021
ORB OR15 R3,ORB,2021-02-23,-1.0368915655639919,-1.0368915655639919,18.0709779179816,54.0,2.9527364367046496,False,3.689156556399183,-1.0,A+,2021
ORB OR15 R3,ORB,2021-02-24,-1.0304173911798997,-1.0304173911798997,21.917286157900655,31.0,1.6299631377156434,False,3.041739117989977,-1.0,A+,2021
ORB OR15 R3,ORB,2021-02-24,-1.0581401392365237,-1.0581401392365237,11.466547473416885,95.0,1.6299631377156434,False,5.814013923652371,-1.0,B,2021
ORB OR15 R3,ORB,2021-02-25,2.951619155141595,2.951619155141595,13.779558182950064,33.0,1.4662247287669496,False,4.8380844858404615,2.9999999999999996,A+,2021
ORB OR15 R3,ORB,2021-02-25,-1.0236448273261831,-1.0444956684560476,28.195032151003787,50.0,1.4662247287669496,False,2.3644827326183147,-1.0,A+,2021
ORB OR15 R3,ORB,2021-02-26,2.9697362558390212,2.9697362558390212,22.028558763930327,20.0,1.4350145644470318,False,3.0263744160978434,2.9999999999999996,A+,2021
ORB OR15 R3,ORB,2021-02-26,-1.019916083069439,-1.0272569579288033,33.47378419452673,76.0,1.4350145644470318,False,1.9916083069438946,-1.0,A,2021
ORB OR15 R3,ORB,2021-03-01,-1.0437188543891345,-1.0437188543891345,15.24895096135813,32.0,1.0328704736881034,False,4.371885438913438,-1.0,A+,2021
ORB OR15 R3,ORB,2021-03-01,2.951444656046038,2.951444656046038,13.730036951211133,47.0,1.0328704736881034,False,4.855534395396218,3.0,A+,2021
ORB OR15 R3,ORB,2021-03-02,-1.0515397203908883,-1.0515397203908883,12.935007439127036,17.0,1.3858120506772575,False,5.153972039088823,-1.0,A,2021
ORB OR15 R3,ORB,2021-03-02,-1.0589312574697893,-1.0589312574697893,11.312615669340282,42.0,1.3858120506772575,False,5.893125746978946,-0.9999999999999999,A,2021
ORB OR15 R3,ORB,2021-03-03,-1.0395020230314338,-1.0395020230314338,16.876772770249392,16.0,1.7521283551551379,False,3.9502023031433824,-1.0,A+,2021
ORB OR15 R3,ORB,2021-03-03,2.9610292311471382,2.9610292311471382,17.106838953671595,28.0,1.7521283551551379,False,3.897076885286173,3.0,A+,2021
ORB OR15 R3,ORB,2021-03-04,2.9631607610305215,2.9631607610305215,18.09664600343664,17.0,1.6390038730061873,False,3.683923896947885,3.0000000000000004,A+,2021
ORB OR15 R3,ORB,2021-03-04,-1.021024671885273,-1.038895292079988,31.708778634193187,65.0,1.6390038730061873,False,2.1024671885273003,-0.9999999999999999,A,2021
ORB OR15 R3,ORB,2021-03-05,-1.0272268503273159,-1.0272268503273159,24.485633066334643,19.0,2.2084563184104895,False,2.722685032731575,-1.0000000000000002,A+,2021
ORB OR15 R3,ORB,2021-03-05,2.973370657292278,2.973370657292278,25.035040255549937,41.0,2.2084563184104895,False,2.662934270772245,3.0000000000000004,A+,2021
ORB OR15 R3,ORB,2021-03-08,-1.027808915242918,-1.027808915242918,23.973127352978764,15.0,2.039007620019271,False,2.7808915242918046,-0.9999999999999999,A+,2021
ORB OR15 R3,ORB,2021-03-08,-1.030482635127447,-1.030482635127447,21.870375178502602,50.0,2.039007620019271,False,3.0482635127446924,-1.0,A+,2021
ORB OR15 R3,ORB,2021-03-09,2.9622979959337794,2.9622979959337794,17.682525987099396,19.0,0.7889148932439474,False,3.7702004066220254,2.9999999999999996,A,2021
ORB OR15 R3,ORB,2021-03-10,-1.031933944398151,-1.031933944398151,20.876427238511322,20.0,1.168748191838078,False,3.1933944398151053,-1.0,A+,2021
ORB OR15 R3,ORB,2021-03-10,2.9596017287807483,2.9596017287807483,16.502356327291793,51.0,1.168748191838078,False,4.039827121925161,3.0,A+,2021
ORB OR15 R3,ORB,2021-03-11,-1.0630722136497337,-1.0630722136497337,10.569894856853194,48.0,0.8326039840846942,False,6.307221364973377,-0.9999999999999999,B,2021
ORB OR15 R3,ORB,2021-03-11,-1.0754396024464807,-1.0754396024464807,8.837091461870061,79.0,0.8326039840846942,False,7.543960244648074,-1.0,B,2021
ORB OR15 R3,ORB,2021-03-12,-1.0390831006217072,-1.0390831006217072,17.057670861876097,20.0,0.8413409706148208,False,3.9083100621707216,-1.0,A,2021
ORB OR15 R3,ORB,2021-03-12,-1.0544014282866614,-1.0544014282866614,12.25458021347807,57.0,0.8413409706148208,False,5.440142828666138,-1.0,B,2021
ORB OR15 R3,ORB,2021-03-15,-1.049532996118104,-1.049532996118104,13.459041828947747,22.0,0.563308806520459,False,4.953299611810389,-1.0,A,2021
ORB OR15 R3,ORB,2021-03-15,-1.0620759807173537,-1.0620759807173537,10.739526930748866,63.0,0.563308806520459,False,6.207598071735363,-1.0,B,2021
ORB OR15 R3,ORB,2021-03-16,2.9467070539419056,2.9467070539419056,12.509472941126862,15.0,0.5992679742960342,False,5.329294605809451,3.0,B,2021
ORB OR15 R3,ORB,2021-03-16,-1.0465121837541935,-1.1094516170267053,14.333162041796399,174.0,0.5992679742960342,False,4.65121837541936,-0.9999999999999999,B,2021
ORB OR15 R3,ORB,2021-03-17,-1.0457455441789913,-1.0457455441789913,14.573368371314114,19.0,0.8778570762683191,False,4.574554417899146,-0.9999999999999999,A,2021
ORB OR15 R3,ORB,2021-03-17,-1.0745686668310914,-1.0745686668310914,8.940305559931227,82.0,0.8778570762683191,False,7.456866683109152,-0.9999999999999999,B,2021
ORB OR15 R3,ORB,2021-03-18,-1.046168752640856,-1.046168752640856,14.439780772346735,15.0,0.5863449649834803,False,4.616875264085611,-1.0,A,2021
ORB OR15 R3,ORB,2021-03-18,-1.0468515622978543,-1.0468515622978543,14.229336952061448,30.0,0.5863449649834803,False,4.685156229785427,-1.0,A,2021
ORB OR15 R3,ORB,2021-03-19,-1.0436248697561543,-1.0436248697561543,15.281803026417439,34.0,1.1537546763390443,False,4.362486975615439,-0.9999999999999999,A+,2021
ORB OR15 R3,ORB,2021-03-19,-1.0556893096414541,-1.0556893096414541,11.971178507309281,82.0,1.1537546763390443,False,5.568930964145409,-1.0,B,2021
ORB OR15 R3,ORB,2021-03-22,2.949296658221738,2.949296658221738,13.148377272294281,20.0,0.6500292890221706,False,5.070334177826181,2.9999999999999996,B,2021
ORB OR15 R3,ORB,2021-03-23,-1.0483645301569315,-1.0483645301569315,13.78420641125817,16.0,0.5144950249269425,False,4.836453015693168,-0.9999999999999999,A,2021
ORB OR15 R3,ORB,2021-03-23,-1.0498188758617994,-1.0498188758617994,13.381808704717464,18.0,0.5144950249269425,False,4.981887586179946,-1.0,A,2021
ORB OR15 R3,ORB,2021-03-24,2.938023987034034,2.938023987034034,10.756849864362303,18.0,0.8917659545901478,False,6.1976012965965905,3.0,B,2021
ORB OR15 R3,ORB,2021-03-24,-1.0376847740669741,-1.0575655755473685,17.690610682230798,37.0,0.8917659545901478,False,3.7684774066974134,-1.0,A,2021
ORB OR15 R3,ORB,2021-03-25,-1.0397095795821758,-1.0397095795821758,16.78856018324379,31.0,1.2862376172433658,False,3.9709579582175776,-1.0,A+,2021
ORB OR15 R3,ORB,2021-03-25,-1.0496454411864804,-1.0496454411864804,13.428557602348727,51.0,1.2862376172433658,False,4.964544118648031,-1.0,A+,2021
ORB OR15 R3,ORB,2021-03-26,-1.0511511845522188,-1.0511511845522188,13.033259591204311,17.0,0.7306713247584848,False,5.115118455221874,-1.0,B,2021
ORB OR15 R3,ORB,2021-03-26,-1.0664211369095262,-1.0664211369095262,10.036965605914686,32.0,0.7306713247584848,False,6.6421136909526375,-0.9999999999999999,B,2021
ORB OR15 R3,ORB,2021-03-29,-1.046546795758417,-1.046546795758417,14.32250396196427,16.0,0.6889032136419738,False,4.6546795758416835,-1.0,A,2021
ORB OR15 R3,ORB,2021-03-29,-1.0462017206663028,-1.0462017206663028,14.429477020601526,21.0,0.6889032136419738,False,4.620172066630279,-1.0,A,2021
ORB OR15 R3,ORB,2021-03-30,-1.0461342857982792,-1.0461342857982792,14.450568706788854,15.0,0.8304640065342057,False,4.613428579827919,-1.0,A,2021
ORB OR15 R3,ORB,2021-03-30,-1.0487555581445036,-1.0487555581445036,13.673654697804395,20.0,0.8304640065342057,False,4.875555814450358,-1.0,A,2021
ORB OR15 R3,ORB,2021-03-31,-1.0741492929340348,-1.0741492929340348,8.990870179433145,15.0,0.6990832510684101,False,7.414929293403485,-1.0,B,2021
ORB OR15 R3,ORB,2021-03-31,2.9269665646474534,2.9269665646474534,9.128239188647461,18.0,0.6990832510684101,False,7.30334353525466,3.0,B,2021
ORB OR15 R3,ORB,2021-04-01,-1.0818021696299278,-1.0818021696299278,8.149743089732954,16.0,0.5955517955079254,False,8.180216962992777,-1.0,B,2021
ORB OR15 R3,ORB,2021-04-01,-1.0862779658301078,-1.0862779658301078,7.7269631968307815,21.0,0.5955517955079254,False,8.62779658301078,-1.0,B,2021
ORB OR15 R3,ORB,2021-04-05,2.9322991907610163,2.9322991907610163,9.847248122446093,15.0,0.42932794149284587,False,6.770080923898404,3.0000000000000004,B,2021
ORB OR15 R3,ORB,2021-04-06,-1.058549754810843,-1.058549754810843,11.386327215553168,15.0,0.5904519447729689,False,5.854975481084301,-0.9999999999999999,B,2021
ORB OR15 R3,ORB,2021-04-06,-1.0693125435521809,-1.0693125435521809,9.618268678378216,24.0,0.5904519447729689,False,6.931254355218082,-1.0,B,2021
ORB OR15 R3,ORB,2021-04-07,2.925159726312934,2.925159726312934,8.90785981695149,15.0,0.6410225738230467,False,7.484027368706596,3.0,B,2021
ORB OR15 R3,ORB,2021-04-08,-1.0733812002864218,-1.0733812002864218,9.084979041832648,17.0,0.4910109387080481,False,7.338120028642188,-0.9999999999999999,B,2021
ORB OR15 R3,ORB,2021-04-08,-1.0819201880520803,-1.0819201880520803,8.138002152080476,27.0,0.4910109387080481,False,8.19201880520803,-1.0,B,2021
ORB OR15 R3,ORB,2021-04-09,2.929569200244849,2.929569200244849,9.465555821945781,15.0,0.6415979547538285,False,7.043079975515097,3.0,B,2021
ORB OR15 R3,ORB,2021-04-09,2.940758678787865,6.839214543656568,11.253406457283793,94.0,0.6415979547538285,False,5.92413212121353,3.0,B,2021
ORB OR15 R3,ORB,2021-04-13,-1.083298547619481,-1.083298547619481,8.003340823084816,23.0,1.0546780527830997,False,8.3298547619481,-1.0,A,2021
ORB OR15 R3,ORB,2021-04-13,-1.1205331052669216,-1.1205331052669216,5.530983916744926,40.0,1.0546780527830997,False,12.053310526692163,-1.0,A,2021
ORB OR15 R3,ORB,2021-04-14,-1.088245954692559,-1.088245954692559,7.554642804752623,32.0,0.6691950166641243,False,8.824595469255899,-0.9999999999999999,B,2021
ORB OR15 R3,ORB,2021-04-14,-1.0916503653511396,-1.0916503653511396,7.274020830276779,46.0,0.6691950166641243,False,9.16503653511396,-1.0,B,2021
ORB OR15 R3,ORB,2021-04-15,-1.0984692582682483,-1.0984692582682483,6.77030251259276,45.0,0.8119493350468066,False,9.846925826824828,-1.0,B,2021
ORB OR15 R3,ORB,2021-04-15,-1.0985078308052734,-1.0985078308052734,6.767651477216162,50.0,0.8119493350468066,False,9.850783080527318,-1.0000000000000002,B,2021
ORB OR15 R3,ORB,2021-04-16,-1.0683752997601939,-1.0683752997601939,9.750109601051875,15.0,0.9675667351893267,False,6.837529976019392,-0.9999999999999999,B,2021
ORB OR15 R3,ORB,2021-04-16,-1.0755423083291995,-1.0755423083291995,8.825076720735836,22.0,0.9675667351893267,False,7.554230832919942,-1.0,B,2021
ORB OR15 R3,ORB,2021-04-19,2.9152300729036247,2.9152300729036247,7.864424206814868,35.0,0.9472696085115032,False,8.476992709637546,3.0,B,2021
ORB OR15 R3,ORB,2021-04-20,-1.0562944221582318,-1.0562944221582318,11.842499507194617,15.0,0.8144853122729357,False,5.629442215823188,-0.9999999999999999,B,2021
ORB OR15 R3,ORB,2021-04-20,2.912351630124924,2.912351630124924,7.606150206978839,70.0,0.8144853122729357,False,8.764836987507595,3.0,B,2021
ORB OR15 R3,ORB,2021-04-21,2.948434686706508,2.948434686706508,12.928587534652033,18.0,1.032445960320397,False,5.156531329349194,3.0,A,2021
ORB OR15 R3,ORB,2021-04-22,-1.0787613559461027,-1.0787613559461027,8.464387879798231,17.0,0.6482504976912943,False,7.876135594610279,-0.9999999999999999,B,2021
ORB OR15 R3,ORB,2021-04-22,-1.0858130436434152,-1.0858130436434152,7.768826723323219,30.0,0.6482504976912943,False,8.581304364341534,-0.9999999999999999,B,2021
ORB OR15 R3,ORB,2021-04-23,2.921606386331016,2.921606386331016,8.50409408962393,20.0,0.748053101951335,False,7.839361366898379,3.0,B,2021
ORB OR15 R3,ORB,2021-04-26,-1.090372617099686,-1.090372617099686,7.376865781493271,20.0,0.5400882796503056,False,9.037261709968591,-1.0,B,2021
ORB OR15 R3,ORB,2021-04-26,-1.1167521675990035,-1.1167521675990035,5.710100980363786,34.0,0.5400882796503056,False,11.675216759900346,-1.0,B,2021
ORB OR15 R3,ORB,2021-04-27,2.9173163418290824,2.9173163418290824,8.062858869748844,15.0,0.8743803877661104,False,8.268365817091789,3.0000000000000004,B,2021
ORB OR15 R3,ORB,2021-04-28,2.9130550106609716,2.9130550106609716,7.667683574807304,18.0,1.0615364857532055,False,8.694498933902873,3.0000000000000004,A,2021
ORB OR15 R3,ORB,2021-04-28,-1.0913296498842,-1.1760080801802333,7.299564462493356,61.0,1.0615364857532055,False,9.13296498842,-1.0,B,2021
ORB OR15 R3,ORB,2021-04-29,2.930554992088923,2.930554992088923,9.599922107004726,15.0,0.9172826042758635,False,6.944500791107705,3.0,B,2021
ORB OR15 R3,ORB,2021-04-30,-1.0645307175387762,-1.0645307175387762,10.33099726910787,18.0,1.0229165248844923,False,6.453071753877605,-1.0,A,2021
ORB OR15 R3,ORB,2021-04-30,-1.0766802906448762,-1.0766802906448762,8.694107195734956,27.0,1.0229165248844923,False,7.668029064487629,-1.0,A,2021
ORB OR15 R3,ORB,2021-05-03,-1.080625654508597,-1.080625654508597,8.268666725621198,16.0,1.211389066325038,False,8.062565450859701,-1.0,A,2021
ORB OR15 R3,ORB,2021-05-03,-1.0869846153846185,-1.0869846153846185,7.664190543567707,37.0,1.211389066325038,False,8.698461538461844,-1.0,A,2021
ORB OR15 R3,ORB,2021-05-04,2.9516060702782725,2.9516060702782725,13.775832433945858,15.0,2.0458641931092254,False,4.839392972172725,2.9999999999999996,A+,2021
ORB OR15 R3,ORB,2021-05-05,2.9404713913300573,2.9404713913300573,11.199097065463183,27.0,1.1462902822519658,False,5.952860866994317,3.0000000000000004,A,2021
ORB OR15 R3,ORB,2021-05-05,-1.0402516866183569,-1.0803045409226872,16.562452972160255,70.0,1.1462902822519658,False,4.0251686618356795,-1.0,A,2021
ORB OR15 R3,ORB,2021-05-06,-1.0557799410404882,-1.0557799410404882,11.951727704099985,30.0,1.5995406036669704,False,5.577994104048821,-1.0,A,2021
ORB OR15 R3,ORB,2021-05-06,-1.0479675508477022,-1.0479675508477022,13.89828446283079,36.0,1.5995406036669704,False,4.796755084770229,-0.9999999999999999,A+,2021
ORB OR15 R3,ORB,2021-05-07,-1.0355789821472567,-1.0355789821472567,18.737654267551026,19.0,1.393109761784191,False,3.557898214725672,-1.0,A+,2021
ORB OR15 R3,ORB,2021-05-07,2.957170257799465,2.957170257799465,15.565507341726207,34.0,1.393109761784191,False,4.2829742200534895,3.0,A+,2021
ORB OR15 R3,ORB,2021-05-10,-1.063525515292946,-1.063525515292946,10.494470821564443,23.0,2.101432991450987,False,6.352551529294592,-1.0,A,2021
ORB OR15 R3,ORB,2021-05-10,2.9280362867692804,2.9280362867692804,9.263928120680694,53.0,2.101432991450987,False,7.1963713230719835,3.0000000000000004,A,2021
ORB OR15 R3,ORB,2021-05-11,-1.0407661017813632,-1.0407661017813632,16.35345636534327,21.0,2.4034562958126653,False,4.076610178136327,-0.9999999999999999,A+,2021
ORB OR15 R3,ORB,2021-05-11,-1.0493078850973576,-1.0493078850973576,13.520487957460446,48.0,2.4034562958126653,False,4.930788509735759,-1.0,A+,2021
ORB OR15 R3,ORB,2021-05-12,-1.034316408473815,-1.034316408473815,19.427052431065615,16.0,1.5028355931454704,False,3.431640847381492,-1.0,A+,2021
ORB OR15 R3,ORB,2021-05-12,-1.041983611930517,-1.041983611930517,15.879211816505933,32.0,1.5028355931454704,False,4.198361193051711,-0.9999999999999999,A+,2021
ORB OR15 R3,ORB,2021-05-13,-1.0435888003269964,-1.0435888003269964,15.294448612153484,16.0,0.881854909558597,False,4.358880032699648,-0.9999999999999999,A,2021
ORB OR15 R3,ORB,2021-05-13,-1.0549499529802808,-1.0549499529802808,12.13225181295252,30.0,0.881854909558597,False,5.4949952980280745,-1.0,B,2021
ORB OR15 R3,ORB,2021-05-14,-1.0618963342398247,-1.0618963342398247,10.770697083345652,28.0,0.7281776575294558,False,6.189633423982463,-1.0,B,2021
ORB OR15 R3,ORB,2021-05-14,2.9296297508043003,2.9296297508043003,9.473700523820295,40.0,0.7281776575294558,False,7.03702491956999,3.0,B,2021
ORB OR15 R3,ORB,2021-05-17,-1.0494816787493197,-1.0494816787493197,13.473000179401366,17.0,1.1832317718023289,False,4.948167874931983,-0.9999999999999999,A+,2021
ORB OR15 R3,ORB,2021-05-17,-1.0609604830115023,-1.0609604830115023,10.9360463325213,31.0,1.1832317718023289,False,6.09604830115023,-1.0,A,2021
ORB OR15 R3,ORB,2021-05-18,-1.0548208983511318,-1.0548208983511318,12.160812513443666,16.0,0.7311351484165972,False,5.482089835113179,-1.0,B,2021
ORB OR15 R3,ORB,2021-05-18,-1.055507509658932,-1.055507509658932,12.010386896530346,20.0,0.7311351484165972,False,5.550750965893186,-1.0,B,2021
ORB OR15 R3,ORB,2021-05-19,-1.0388721121504525,-1.0388721121504525,17.150255794858047,15.0,1.4485690194910732,False,3.8872112150452316,-1.0000000000000002,A+,2021
ORB OR15 R3,ORB,2021-05-19,-1.0386069506166071,-1.0386069506166071,17.268047748373444,20.0,1.4485690194910732,False,3.8606950616607087,-1.0,A+,2021
ORB OR15 R3,ORB,2021-05-20,-1.0650152212389417,-1.0650152212389417,10.254009045305828,17.0,1.5995214344964805,False,6.50152212389416,-1.0,A,2021
ORB OR15 R3,ORB,2021-05-20,-1.0758122237036065,-1.0758122237036065,8.793656670368213,26.0,1.5995214344964805,False,7.581222370360654,-1.0,A,2021
ORB OR15 R3,ORB,2021-05-21,-1.064220753983673,-1.064220753983673,10.380860162995843,15.0,0.9403399252753737,False,6.422075398367292,-1.0,B,2021
ORB OR15 R3,ORB,2021-05-21,-1.080695906968221,-1.080695906968221,8.261468167514472,38.0,0.9403399252753737,False,8.069590696822097,-1.0,B,2021
ORB OR15 R3,ORB,2021-05-24,2.904565703978953,2.904565703978953,6.98560888969773,30.0,1.1915807486943661,False,9.543429602104645,2.9999999999999996,A,2021
ORB OR15 R3,ORB,2021-05-25,-1.0618742678279582,-1.0618742678279582,10.774538270421827,21.0,0.7661085287392269,False,6.18742678279583,-0.9999999999999999,B,2021
ORB OR15 R3,ORB,2021-05-25,2.870190981329273,2.870190981329273,5.135749992515768,93.0,0.7661085287392269,False,12.980901867072728,3.0000000000000004,B,2021
ORB OR15 R3,ORB,2021-05-26,-1.0678281021304286,-1.0678281021304286,9.828767807548466,15.0,0.45065135419770314,False,6.782810213042866,-0.9999999999999999,B,2021
ORB OR15 R3,ORB,2021-05-26,-1.1819624524520123,-1.1819624524520123,3.6637595156752623,83.0,0.45065135419770314,False,18.196245245201208,-1.0000000000000002,B,2021
ORB OR15 R3,ORB,2021-05-27,-1.07652803917997,-1.07652803917997,8.71140400055037,17.0,0.5291956829101258,False,7.652803917997007,-1.0,B,2021
ORB OR15 R3,ORB,2021-05-27,-1.0906752542649227,-1.0906752542649227,7.352244800096057,27.0,0.5291956829101258,False,9.067525426492285,-0.9999999999999999,B,2021
ORB OR15 R3,ORB,2021-05-28,-1.1396701987585383,-1.1396701987585383,4.77314897946984,58.0,0.5489016387700111,False,13.967019875853829,-1.0,B,2021
ORB OR15 R3,ORB,2021-05-28,2.7198163637506485,2.7198163637506485,2.379391871670057,131.0,0.5489016387700111,False,28.018363624935144,3.0,B,2021
ORB OR15 R3,ORB,2021-06-01,2.8980536623679383,2.8980536623679383,6.539388095261999,18.0,0.4052950468542892,False,10.194633763206202,3.0000000000000004,B,2021
ORB OR15 R3,ORB,2021-06-02,-1.0783325106363015,-1.0783325106363015,8.510727681920027,15.0,0.4801814995280407,False,7.833251063630158,-1.0,B,2021
ORB OR15 R3,ORB,2021-06-02,-1.1200641302781282,-1.1200641302781282,5.552588147037208,39.0,0.4801814995280407,False,12.006413027812837,-0.9999999999999999,B,2021
ORB OR15 R3,ORB,2021-06-03,-1.0592415362833114,-1.0592415362833114,11.253365602783473,15.0,1.1142123652595628,False,5.92415362833115,-0.9999999999999999,A,2021
ORB OR15 R3,ORB,2021-06-03,-1.061046216353483,-1.061046216353483,10.920687742650387,18.0,1.1142123652595628,False,6.1046216353483125,-0.9999999999999999,A,2021
ORB OR15 R3,ORB,2021-06-04,2.91668131261142,2.91668131261142,8.00140625784805,15.0,1.0273752110384875,False,8.331868738857967,2.9999999999999996,A,2021
ORB OR15 R3,ORB,2021-06-07,-1.0999090434652998,-1.0999090434652998,6.672735956061991,46.0,0.5850011628288058,False,9.990904346529987,-1.0,B,2021
ORB OR15 R3,ORB,2021-06-07,-1.1235666205624786,-1.1235666205624786,5.3952002865497315,77.0,0.5850011628288058,False,12.356662056247865,-0.9999999999999999,B,2021
ORB OR15 R3,ORB,2021-06-08,2.9120296891350024,2.9120296891350024,7.5783143211776824,22.0,0.723260933675048,False,8.797031086499796,3.0000000000000004,B,2021
ORB OR15 R3,ORB,2021-06-09,-1.0745513866231646,-1.0745513866231646,8.9423778264041,15.0,0.46365730481373746,False,7.455138662316465,-1.0,B,2021
ORB OR15 R3,ORB,2021-06-09,-1.0706064117419911,-1.0706064117419911,9.44201312910205,20.0,0.46365730481373746,False,7.060641174199128,-0.9999999999999998,B,2021
ORB OR15 R3,ORB,2021-06-10,-1.0658170036692987,-1.0658170036692987,10.129094755154352,15.0,1.7601607369941763,False,6.581700366929856,-1.0,A,2021
ORB OR15 R3,ORB,2021-06-10,-1.1695936431301392,-1.1695936431301392,3.9309649486985414,138.0,1.7601607369941763,False,16.959364313013932,-0.9999999999999999,B,2021
ORB OR15 R3,ORB,2021-06-11,-1.0820803858520882,-1.0820803858520882,8.122119063475457,18.0,0.4868340864303115,False,8.20803858520882,-1.0,B,2021
ORB OR15 R3,ORB,2021-06-11,-1.1030176458125265,-1.1030176458125265,6.4713832412738315,30.0,0.4868340864303115,False,10.301764581252641,-1.0,B,2021
ORB OR15 R3,ORB,2021-06-14,-1.0905424384556308,-1.0905424384556308,7.363029735424664,15.0,0.8039145667520254,False,9.054243845563073,-1.0,B,2021
ORB OR15 R3,ORB,2021-06-14,-1.098523644752018,-1.098523644752018,6.76656520721146,47.0,0.8039145667520254,False,9.852364475201798,-1.0,B,2021
ORB OR15 R3,ORB,2021-06-15,-1.0848935592885838,-1.0848935592885838,7.852971088188508,15.0,0.785669246789043,False,8.489355928858396,-0.9999999999999998,B,2021
ORB OR15 R3,ORB,2021-06-15,-1.1095434760119913,-1.1095434760119913,6.085863722214632,56.0,0.785669246789043,False,10.954347601199132,-1.0,B,2021
ORB OR15 R3,ORB,2021-06-16,-1.0963116344828172,-1.0963116344828172,6.921974382914297,16.0,0.5022780793353048,False,9.631163448281733,-0.9999999999999999,B,2021
ORB OR15 R3,ORB,2021-06-16,-1.4264915358434889,-1.4264915358434889,3.243128902374878,98.0,0.5022780793353048,False,20.556280269294266,-1.2209287331505463,B,2021
ORB OR15 R3,ORB,2021-06-17,2.918517852755965,2.918517852755965,8.181751331000575,21.0,1.4564028909346007,False,8.148214724403482,3.0,A,2021
ORB OR15 R3,ORB,2021-06-18,2.9049255393468987,2.9049255393468987,7.012047842155382,102.0,1.4645767161845444,False,9.507446065310145,3.0,B,2021
ORB OR15 R3,ORB,2021-06-18,-1.0663216095289325,-1.1138913056087252,10.052027859423966,126.0,1.4645767161845444,False,6.632160952893243,-1.0,B,2021
ORB OR15 R3,ORB,2021-06-21,-1.070962594549783,-1.070962594549783,9.394620798411973,38.0,1.9610478131255635,False,7.096259454978291,-1.0,A,2021
ORB OR15 R3,ORB,2021-06-21,2.922558248667105,2.922558248667105,8.608620740004973,66.0,1.9610478131255635,False,7.74417513328949,3.0,B,2021
ORB OR15 R3,ORB,2021-06-22,-1.1121402445481816,-1.1121402445481816,5.944936800813117,61.0,1.1490302245722044,False,11.21402445481815,-1.0,B,2021
ORB OR15 R3,ORB,2021-06-22,-1.1613909210279614,-1.1613909210279614,4.130756937381661,91.0,1.1490302245722044,False,16.139092102796127,-1.0,B,2021
ORB OR15 R3,ORB,2021-06-23,-1.080490573030066,-1.080490573030066,8.28254342800669,15.0,0.7623549732079447,False,8.049057303006613,-0.9999999999999999,B,2021
ORB OR15 R3,ORB,2021-06-23,-1.1053252106443527,-1.1053252106443527,6.329602025841403,28.0,0.7623549732079447,False,10.53252106443526,-1.0000000000000002,B,2021
ORB OR15 R3,ORB,2021-06-24,2.862108936069535,2.862108936069535,4.834734374105989,35.0,0.7131647624890559,False,13.789106393046524,3.0,B,2021
ORB OR15 R3,ORB,2021-06-24,-1.1973072919751584,-1.22419230769234,3.378824269457826,90.0,0.7131647624890559,False,19.730729197515846,-1.0,B,2021
