date,open,high,low,close,volume
2025-05-08,108.975,109.97,108.005,108.935,5544354
2025-05-09,109.42,109.62,108.24,108.8,3885794
2025-05-12,113.415,113.89,112.27,113.85,8557212
2025-05-13,114.26,116.69,114.13,116.31,8622552
2025-05-14,116.855,117.525,116.38,117.065,7272636
2025-05-15,116.43,117.885,116.29,117.225,6555992
2025-05-16,117.45,117.605,116.43,117.445,5260388
2025-05-19,115.71,117.54,115.67,117.275,7981846
2025-05-20,116.545,116.855,115.95,116.835,5824400
2025-05-21,115.81,117.355,114.175,114.64,11783364
2025-05-22,114.695,115.7,114.415,114.67,7645566
2025-05-23,112.675,114.145,112.55,113.405,8091594
2025-05-27,115.17,116.26,114.785,116.1,9976474
2025-05-28,116.395,116.705,115.45,115.62,7485728
2025-05-29,117.37,117.49,115.22,115.815,9794422
2025-05-30,115.76,115.815,113.71,115.455,9493070
2025-06-02,115.15,116.545,115.01,116.475,9218508
2025-06-03,116.63,118.315,116.545,118.225,10477884
2025-06-04,118.375,118.77,117.815,118.4,7100926
2025-06-05,118.75,119.785,117.555,118.065,10724426
2025-06-06,119.205,119.73,118.84,119.18,6478356
2025-06-09,119.645,120.505,119.555,119.765,7636876
2025-06-10,119.745,120.615,119.295,120.435,6982590
2025-06-11,120.725,121.215,119.55,120.17,6546746
2025-06-12,120.145,121.565,120.125,121.285,6888192
2025-06-13,119.88,120.795,119.145,119.585,8357136
2025-06-16,120.305,121.88,120.305,121.52,8415046
2025-06-17,121.01,121.865,120.375,120.66,6443472
2025-06-18,120.955,121.565,120.19,120.805,6182758
2025-06-20,121.235,121.645,119.7,120.27,6676094
2025-06-23,120.19,121.545,119.375,121.44,7164130
2025-06-24,122.675,123.77,122.53,123.62,6934106
2025-06-25,124.325,124.86,124.15,124.675,5366630
2025-06-26,125.235,125.735,124.74,125.535,6469618
2025-06-27,125.875,126.355,124.815,125.385,7824862
2025-06-30,126.485,126.96,125.875,126.615,8482590
2025-07-01,126.21,126.475,124.625,125.485,9782292
2025-07-02,125.17,126.895,125.075,126.81,7946266
2025-07-03,127.5,128.865,127.45,128.48,4576864
2025-07-07,127.985,128.32,126.89,127.46,7417384
2025-07-08,128.07,128.39,127.615,128.145,10990150
2025-07-09,128.6,129.4,127.955,128.915,9106652
2025-07-10,129.265,129.35,127.815,128.49,6234124
2025-07-11,127.88,128.675,127.72,127.925,5489056
2025-07-14,127.67,128.135,126.6,127.82,4574222
2025-07-15,129.31,129.615,128.91,128.955,9511418
2025-07-16,129.1,129.43,127.405,129.355,10029416
2025-07-17,129.51,130.735,129.255,130.53,7574822
2025-07-18,131.06,131.075,130.095,130.445,6347136
2025-07-21,130.59,131.505,130.435,130.615,5592318
2025-07-22,130.515,130.61,128.475,129.405,8296568
2025-07-23,129.74,130.315,128.97,130.145,6318218
2025-07-24,130.465,130.95,129.96,130.695,8461038
2025-07-25,130.655,131.325,130.38,130.995,5306176
2025-07-28,131.495,132.075,131.22,132.04,7680746
2025-07-29,132.9,133.635,131.82,132.045,8064440
2025-07-30,132.185,132.79,131.3,132.34,8820404
2025-07-31,134.005,134.005,130.73,131.37,9407050
